function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,401.8368561953945,9.606976748437546,0.41,0.59,0.015349801753282148,1.014773147144833,0.01973545939707705,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,400.2048750329722,-0.29652046143581856,0.5,0.5,0.9233036783976978,1.0055321420676973,0.9233036783976978,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,16.43497022224487,7.984014308872502,0.1,0.9,1.01472437539144e-08,2.0637653885201677,1.9226356586364124e-08,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,16.109703796217126,7.503586093275692,0.13,0.87,7.696539755328664e-08,1.9391167693289728,1.3853771559591597e-07,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,16.36380332635249,7.52933995953911,0.13,0.87,1.1036534514135368e-07,2.030820032350394,1.8919773452803487e-07,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,157.18620811899112,129.17727898819686,0.11,0.89,5.020142338158485e-16,4.88529933568588,1.3901932628746573e-15,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,157.75222917772862,126.86626541311921,0.11,0.89,7.664886745226832e-16,4.591929321792673,1.9709708773440426e-15,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,157.62910628170607,127.77360941667104,0.09,0.91,1.0732910429952938e-15,4.869031150579548,2.575898503188705e-15,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,1122.2160127874492,495.41712654479306,0.1,0.9,9.701591089505214e-15,1.905465949199377,2.182857995138673e-14,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,1090.154553422109,508.83202410671834,0.1,0.9,1.080934894775585e-14,1.7922732790079208,2.289038600701239e-14,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,1108.0678250295828,512.8175021443442,0.1,0.9,2.005534251506086e-14,1.910567414560692,4.011068503012172e-14,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.07676406206164364,0.07675082304085355,0.0,1.0,3.89655984509591e-18,7253.870562960986,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.04667509194324688,0.17834994214887334,0.0,1.0,3.89655984509591e-18,0.21415618094845057,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.1992145750007812,0.23397283883711809,0.02,0.98,4.266322730718234e-18,0.4343587608016257,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,1.1247472833365544,1.1160654348659151,0.0,1.0,3.89655984509591e-18,93.07964873903309,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,1.0786496704404538,1.1488001511185364,0.0,1.0,3.89655984509591e-18,-11.72800007565746,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,1.0274708440888576,1.2540023516020562,0.0,1.0,3.89655984509591e-18,-4.309185616768037,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,6.189475327568683,4.386964244433273,0.01,0.99,4.0161556854627e-18,3.8273198524719048,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,6.078017215878235,4.477591632457184,0.0,1.0,3.89655984509591e-18,4.025426038149439,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,6.208462770733478,4.323025333670499,0.0,1.0,3.89655984509591e-18,3.6670232207787663,1.7065290922872935e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,793.2301457383631,-216.34467480164653,0.6,0.4,0.02801404950478365,0.7316341662756488,0.03361685940574038,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,793.2753501627913,-216.2171620381729,0.61,0.39,0.021434665299879318,0.7317088334132815,0.028579553733172423,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,753.8213186999646,-216.58425322818556,0.61,0.39,0.024099385689342116,0.6950390367723108,0.030984924457725577,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,35678.78396660849,-37561.66214431291,0.79,0.21,3.737167999465526e-10,0.4991690411738797,7.474335998931052e-10,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,35678.878168641575,-37561.693784836956,0.79,0.21,3.737167999465526e-10,0.49917087486582595,7.474335998931052e-10,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,35678.688156328084,-37561.60040446695,0.79,0.21,3.737167999465526e-10,0.4991669003325102,7.474335998931052e-10,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,354390.39712165017,-565984.391728386,0.92,0.08,3.433907108732613e-17,0.3635963375167028,1.1238241446761279e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,354390.52547921904,-565984.2840837893,0.92,0.08,3.433907108732613e-17,0.3635964636106626,1.1238241446761279e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,354390.36429116334,-565984.0374178926,0.92,0.08,3.433907108732613e-17,0.3635963419961876,1.1238241446761279e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,17.154623975539927,-13.15262884913156,0.71,0.29,4.957557153988046e-09,0.521611745271737,9.393266186503665e-09,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,17.20490619119379,-7.789909209335716,0.65,0.35,8.619379881219636e-06,0.6175109853656292,1.4776079796376518e-05,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,16.97318692014929,-8.435855549712926,0.7,0.3,4.091460086977788e-07,0.5693484922620637,7.364628156560018e-07,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,66.79739873256798,-82.06785627448019,0.98,0.02,6.12472726248735e-18,0.4533984660998321,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,66.87635485475576,-79.2652565214996,1.0,0.0,3.89655984509591e-18,0.4534718121052859,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,63.67177573144242,-80.14917116218966,0.99,0.01,4.0161556854627e-18,0.436870684121122,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,302.49469699559506,-100.44585639521688,0.98,0.02,1.0820049169264091e-17,0.7626798576024914,4.8690221261688416e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,298.16861754663176,-95.29952845322103,0.97,0.03,5.7672036158171394e-18,0.7529759944679943,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,294.71779788250274,-98.71206757348025,0.99,0.01,5.112831740936499e-18,0.740491276089158,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,8.547718063272285,-0.06877373985725477,0.51,0.49,0.9835408496499783,1.0733505720584413,0.9835408496499783,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,8.730430782183005,0.029047145617491665,0.5,0.5,0.42305657051311696,1.050877467850915,0.4759386418272566,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,8.69826815974129,0.6877797553994731,0.38,0.62,0.15460097100352585,1.0794933716363402,0.1795366114879655,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,52.93037587657841,4.646191438392865,0.39,0.61,0.01436168577500397,1.6450599146186218,0.020075980136478613,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,54.62249637548146,6.276640176117427,0.36,0.64,0.014499318987456777,1.5899784367135799,0.020075980136478613,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,56.753478982772265,6.151457061928621,0.38,0.62,0.013822608825215377,1.753067460631478,0.020075980136478613,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,626.3157101679054,27.098309724684043,0.45,0.55,0.8500082762349129,1.063452352822208,0.9272817558926323,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,626.3334416713647,16.295649487811318,0.47,0.53,0.9096621319022171,1.0297261867437215,0.9356524785279947,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,612.647438923638,11.858463525266188,0.47,0.53,0.8933277151725947,1.0563470998630564,0.9356524785279947,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.004852533725562811,0.004841987884615443,0.0,1.0,3.89655984509591e-18,458.54336785056,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.2136041767855596,0.016396386055486184,0.39,0.61,0.003708522618562531,0.980065658802663,0.0058046440986196145,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.42902444419436614,0.02335700640052804,0.4,0.6,0.026340272003444493,0.9354261651444948,0.032698268693931096,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.0817337153164305,0.06779245867093531,0.0,1.0,3.89655984509591e-18,6.763959890813126,3.149859734993495e-17,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,-0.016426916874711747,0.06226506900585366,0.14,0.86,1.3499071480391998e-11,0.17860746415541004,3.2397771552940796e-11,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,-0.17836931131878445,0.04576817484934692,0.37,0.63,0.0005086744921633149,0.7480761865212148,0.0008323764417217879,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,3.2383523892876074,1.5374924304565272,0.08,0.92,1.5137158701684115e-16,2.002465432508463,4.1918285635432934e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,3.275178858437166,1.9100441426911359,0.08,0.92,4.740894578260087e-17,2.1691268366117185,1.4222683734780262e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,3.435735660967847,1.60165134899046,0.06,0.94,3.1872648555394493e-16,2.0293143269889207,8.195823914244298e-16,geom_k097_r005,geometry,True,0.2,0.25,0.08,1.03,0.97,0.05,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,1014.013313469678,-145.192095652487,0.53,0.47,0.38623912559841633,0.9352730593744958,0.4345190162982184,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,1013.9450034753096,-145.1690215562973,0.56,0.44,0.313728575022711,0.9352521989822242,0.3643299580908902,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,1014.2980685292159,-101.44146742272261,0.53,0.47,0.4053668309798979,0.9352040530856303,0.44221836106897955,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,36415.38073229255,-35899.86894015719,0.72,0.28,8.281201403684158e-09,0.5094745017412132,1.4196345263458555e-08,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,36415.42554429524,-35899.80477998979,0.73,0.27,7.4778784300395e-09,0.5094756550819346,1.4168611762180103e-08,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,36415.380372261905,-35899.80270340375,0.72,0.28,8.281201403684158e-09,0.509473679783468,1.4196345263458555e-08,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,356859.69034557673,-564464.6450557744,0.91,0.09,4.095126545597986e-17,0.3661297751599534,1.6096846829241256e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,356859.73635198723,-564464.5518764241,0.91,0.09,4.095126545597986e-17,0.366129816724529,1.6096846829241256e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,356859.5439232455,-564464.26335967,0.91,0.09,4.095126545597986e-17,0.3661296633627329,1.6096846829241256e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,21.954910907642223,-7.969846979315921,0.64,0.36,2.3458679729382573e-05,0.6675715779109823,3.016115965206331e-05,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,22.198981320582455,-4.1692535849898515,0.57,0.43,0.009339407150918728,0.7967561506614009,0.011207288581102473,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,21.936937855185942,-4.606849360948758,0.55,0.45,0.001402171019698284,0.7358525273689056,0.0017406260934185595,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,105.2157193081172,-40.99254547359733,0.91,0.09,5.335015041930911e-15,0.714169213907304,1.200378384434455e-14,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,107.14185841379668,-41.104236139225655,0.96,0.04,7.78699366986276e-18,0.7265021066526817,5.606635442301187e-17,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,104.37348723044556,-39.41101916907224,0.97,0.03,2.1426597410614454e-17,0.7161370363345286,1.2855958446368674e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,344.3121218095282,-57.768406605740154,0.9,0.1,2.2920849632668923e-14,0.8681141277538714,4.853826981035772e-14,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,348.26715481122056,-46.90541007759043,0.9,0.1,2.152706086561876e-15,0.8794916426558723,5.166494607748503e-15,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,342.24490389433606,-58.61462181354034,0.91,0.09,1.798758841783531e-16,0.8599051955483349,4.981178331092855e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.250068568799184,1.926561607343353,0.21,0.79,4.165949265329799e-07,1.2871174365509008,6.520616241385772e-07,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.099461246567202,1.928104228245259,0.23,0.77,1.52246587827266e-05,1.215666961487229,2.029954504363547e-05,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.31373217339748,2.34871706601607,0.21,0.79,6.143280100634306e-06,1.2799795676046608,8.506080139339808e-06,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,74.40631697788288,28.415087208744318,0.23,0.77,4.641128198951941e-07,2.312525604203864,6.961692298427912e-07,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,67.27675914304363,28.389364074508006,0.22,0.78,2.8977193814709084e-07,1.958324928873588,4.7417226242251223e-07,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,73.0742627308093,26.471611501013356,0.22,0.78,8.493116992118602e-07,2.2572028093978838,1.2230088468650789e-06,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,640.5590080947757,27.102071928739463,0.45,0.55,0.5588737261094053,1.087636751275533,0.5917486511746645,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,640.5529831126032,16.295649487811318,0.47,0.53,0.5775215365287132,1.053103884965388,0.594022151858105,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,619.236326039357,16.235316763887397,0.47,0.53,0.6499304018341789,1.0677078782713416,0.6499304018341789,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.01881423939167435,0.018803835649061254,0.0,1.0,3.89655984509591e-18,1777.863932971311,3.725436517842977e-17,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.15904592709109,0.05678379876259962,0.09,0.91,8.012096741807243e-17,0.7297397160491629,2.622140751864188e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.3951626921255146,0.05457063955790728,0.24,0.76,3.631372792907468e-09,0.8615954794773414,7.262745585814936e-09,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.2978702115484215,0.2866619293297764,0.0,1.0,3.89655984509591e-18,24.65056379465137,3.725436517842977e-17,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.21186919384921463,0.3023909991689164,0.0,1.0,3.89655984509591e-18,-2.30362275128535,3.725436517842977e-17,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.10770413300975919,0.3268110230000827,0.01,0.99,4.139373908714419e-18,-0.45170829274839075,3.725436517842977e-17,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,3.2383523892876074,1.5374924304565272,0.08,0.92,1.5579198910001615e-16,2.002465432508463,4.673759673000485e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,3.275178858437166,1.9100441426911359,0.08,0.92,4.4713463414559046e-17,2.1691268366117185,1.6096846829241256e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,3.439345662401867,1.61267148519079,0.06,0.94,3.1872648555394493e-16,2.0314465712455827,8.195823914244298e-16,geom_k097_r010,geometry,True,0.2,0.25,0.08,1.03,0.97,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,1341.8521336270646,145.2730832977192,0.42,0.58,0.1251544595595329,1.237654509634905,0.14632632654195868,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,1341.946274625869,84.02772947655865,0.42,0.58,0.1260032256333533,1.2377971191318262,0.14632632654195868,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,1341.6376338008527,145.32360291317502,0.42,0.58,0.12180389428011701,1.237017984981632,0.14632632654195868,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,55125.527371424825,-15694.535136603114,0.61,0.39,0.00029790182071668823,0.7712414377113163,0.00039720242762225096,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,55125.48928847173,-15694.550749410573,0.61,0.39,0.00029790182071668823,0.7712417017561408,0.00039720242762225096,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,55125.760078406325,-15694.459499602217,0.61,0.39,0.00029790182071668823,0.7712434567729819,0.00039720242762225096,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,441861.1868739731,-462488.9974902941,0.88,0.12,1.631012778441796e-15,0.4533393414241165,3.91443066826031e-15,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,441861.11921866995,-462488.92195938854,0.88,0.12,1.631012778441796e-15,0.4533392650317301,3.91443066826031e-15,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,441861.1942686222,-462488.66741429217,0.88,0.12,1.631012778441796e-15,0.45333939659302375,3.91443066826031e-15,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,42.60693453138924,10.8325245645131,0.29,0.71,1.1460555723962284e-07,1.2955269385843295,1.8753636639211008e-07,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,42.70318124727558,16.260673363466346,0.25,0.75,1.612264994101685e-08,1.5326839470795453,2.9020769893830328e-08,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
